rank,class_path,nsmells,loc,selected
613,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClassNameDiscriminatorStrategy.java,24,137,false
614,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java,24,180,false
615,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,24,103,false
616,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java,24,124,false
617,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/TargetFetchConfiguration.java,24,112,false
618,openjpa-examples/openbooks/src/main/java/openbook/tools/converter/ParseTokenListener.java,23,136,false
619,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/GenericResultObjectProvider.java,23,137,false
620,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java,23,119,false
621,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionInverseKeyFieldStrategy.java,23,108,false
622,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,23,112,false
623,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueStrategies.java,23,165,false
624,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java,23,143,false
625,openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java,23,155,false
626,openjpa-slice/src/main/java/org/apache/openjpa/slice/SliceInfo.java,23,113,false
627,openjpa-examples/openbooks/src/main/java/openbook/domain/LineItem.java,22,147,false
628,openjpa-examples/openbooks/src/main/java/openbook/domain/PurchaseOrder.java,22,226,false
629,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValueImpl.java,22,133,false
630,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/WhenCondition.java,22,100,false
631,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MultiColumnVersionStrategy.java,22,116,false
632,openjpa-kernel/src/main/java/org/apache/openjpa/event/LogOrphanedKeyAction.java,22,110,false
633,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDirtyState.java,22,109,false
634,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,22,109,false
635,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,22,102,false
636,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java,22,554,false
637,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExtractDateTimeField.java,22,100,false
638,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ObjectValue.java,22,158,false
639,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,22,133,false
640,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/SourceCodeViewer.java,21,128,false
641,openjpa-examples/openbooks/src/main/java/openbook/client/SupplyPage.java,21,140,false
642,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java,21,102,false
643,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java,21,145,false
644,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypeBasedCacheDistributionPolicy.java,21,102,false
645,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,21,126,false
646,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,21,112,false
647,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLFieldMetaData.java,21,141,false
648,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java,21,130,false
649,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,21,153,false
650,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AbstractVal.java,20,142,false
651,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java,20,148,false
652,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ClassRedefiner.java,20,113,false
653,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,20,182,false
654,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/JULLogFactory.java,20,158,false
655,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,20,115,false
656,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,20,284,false
657,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/Types.java,20,259,false
658,openjpa-kernel/src/main/java/org/apache/openjpa/ee/OSGiManagedRuntime.java,19,178,false
659,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java,19,192,false
660,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECopyState.java,19,100,false
661,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java,19,106,false
662,openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java,19,104,false
663,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,19,150,false
664,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ParameterImpl.java,19,120,false
665,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/ComparisonStyle.java,19,185,false
666,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/TradingServiceAdapter.java,18,108,false
667,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/event/ServiceEvent.java,18,134,false
668,openjpa-examples/simple/src/main/java/relations/Deity.java,18,200,false
669,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSavepointManager.java,18,155,false
670,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Index.java,18,105,false
671,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java,18,113,false
672,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/FindCommand.java,18,100,false
673,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,18,110,false
674,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,18,103,false
675,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,18,269,false
676,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/AbstractPath.java,18,142,false
677,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/domain/Stock.java,17,124,false
678,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java,17,140,false
679,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java,17,119,false
680,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/QueryCommand.java,17,104,false
681,openjpa-kernel/src/main/java/org/apache/openjpa/event/DynamicTCPRemoteCommitProvider.java,17,123,false
682,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECleanState.java,17,104,false
683,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,17,132,false
684,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,17,104,false
685,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java,17,111,false
686,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,17,113,false
687,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java,17,117,false
688,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/OrderedMap.java,17,133,false
689,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,17,127,false
690,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,17,130,false
691,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InvalidStateException.java,17,128,false
692,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TransactionRequiredException.java,17,128,false
693,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/MarketDataPanel.java,16,165,false
694,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/TradeHistoryPanel.java,16,111,false
695,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEvent.java,16,220,false
696,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java,16,104,false
697,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,16,141,false
698,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,16,135,false
699,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,16,122,false
700,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,16,122,false
701,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NoResultException.java,16,122,false
702,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NonUniqueResultException.java,16,122,false
703,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OptimisticLockException.java,16,122,false
704,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceException.java,16,121,false
705,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryTimeoutException.java,16,125,false
706,openjpa-examples/jest/src/main/java/demo/Actor.java,15,110,false
707,openjpa-examples/openbooks/src/main/java/openbook/domain/Inventory.java,15,130,false
708,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,15,523,false
709,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,15,434,false
710,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java,14,113,false
711,openjpa-kernel/src/main/java/org/apache/openjpa/ant/ApplicationIdToolTask.java,14,114,false
712,openjpa-kernel/src/main/java/org/apache/openjpa/conf/SpecificationPlugin.java,14,118,false
713,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AbstractManagedRuntime.java,14,109,false
714,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/InstrumentationManagerImpl.java,14,110,false
715,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockTimeoutException.java,14,118,false
716,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PessimisticLockException.java,14,120,false
717,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java,13,264,false
718,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,13,771,false
719,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,13,302,false
720,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java,13,104,false
721,openjpa-tools/openjpa-maven-plugin/src/main/java/org/apache/openjpa/tools/maven/AbstractOpenJpaEnhancerMojo.java,13,139,false
722,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/service/TradingService.java,12,163,false
723,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Strategy.java,12,136,false
724,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/AbstractProductDerivation.java,12,108,false
725,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,12,163,false
726,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,12,109,false
727,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java,12,118,false
728,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java,12,120,false
729,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java,11,257,false
730,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,11,312,false
731,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQueryCache.java,11,241,false
732,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,11,321,false
733,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaExpressionVisitor.java,11,110,false
734,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/LoginDialog.java,10,155,false
735,openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java,10,224,false
736,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/jmx/DataCacheJMXInstrument.java,10,103,false
737,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,10,193,false
738,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/Expression.java,10,524,false
739,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryDefinition.java,10,562,false
740,openjpa-slice/src/main/java/org/apache/openjpa/slice/Slice.java,10,105,false
741,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder.java,9,101,false
742,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueHandler.java,9,104,false
743,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,9,118,false
744,openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java,9,101,false
745,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtil.java,9,326,false
746,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/AbstractMapDecorator.java,9,156,false
747,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ComparatorChain.java,9,352,false
748,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,9,280,false
749,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractDiscriminatorStrategy.java,8,105,false
750,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java,8,104,false
751,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configuration.java,8,273,false
752,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivation.java,8,171,false
753,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,7,647,false
754,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/CacheStatistics.java,7,171,false
755,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java,7,188,false
756,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/AbstractCollectionDecorator.java,7,189,false
757,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,7,177,false
758,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifierUtil.java,6,196,false
759,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMapping.java,6,286,false
760,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/JESTCommand.java,6,136,false
761,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,6,146,false
762,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,6,112,false
763,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java,6,221,false
764,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassLoaderProxyService.java,6,168,false
765,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManager.java,6,127,false
766,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfiguration.java,5,632,false
767,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,5,152,false
768,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,5,118,false
769,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/DualHashBidiMap.java,5,109,false
770,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/EntrySetToMapIteratorAdapter.java,5,119,false
771,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableCollection.java,5,118,false
772,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableOrderedMap.java,5,149,false
773,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactory.java,5,149,false
774,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java,5,116,false
775,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/ObjectFormatter.java,4,106,false
776,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,4,164,false
777,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,4,529,false
778,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQuery.java,4,112,false
779,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/FilterIterator.java,4,184,false
780,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,4,255,false
781,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableEntrySet.java,4,190,false
782,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PredicateOperand.java,4,588,false
783,openjpa-tools/openjpa-maven-plugin/src/main/java/org/apache/openjpa/tools/maven/OpenJpaSqlMojo.java,4,111,false
784,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Val.java,3,195,false
785,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassStrategy.java,3,115,false
786,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,3,113,false
787,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,3,122,false
788,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/DataCacheInstrument.java,3,142,false
789,openjpa-examples/openbooks/src/main/java/openbook/server/OpenBookService.java,2,180,false
790,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStore.java,2,107,false
791,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,2,154,false
792,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractFieldManager.java,2,132,false
793,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ComparableComparator.java,2,131,false
794,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableList.java,2,154,false
795,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableListIterator.java,2,112,false
796,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableOrderedMapIterator.java,2,111,false
797,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,1,163,false
798,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderCache.java,1,144,false
799,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java,1,336,false
800,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLMetaData.java,1,122,false
801,openjpa-lib/src/main/java/org/apache/openjpa/lib/instrumentation/InstrumentationProvider.java,1,168,false
802,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/AbstractListDecorator.java,1,128,false
803,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/AbstractSortedMapDecorator.java,1,169,false
804,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapIterator.java,1,114,false
805,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,1,200,false
806,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/UnmodifiableSet.java,1,117,false
807,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerSPI.java,1,126,false
808,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/CaseExpression.java,1,299,false
809,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PathExpression.java,1,117,false
810,openjpa-examples/openbooks/src/main/java/openbook/tools/converter/TokenRenderer.java,0,103,false
811,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java,0,125,false
812,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,0,140,false
813,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/QueryCacheInstrument.java,0,110,false
814,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java,0,148,false
815,openjpa-lib/src/main/java/org/apache/openjpa/lib/instrumentation/Instrument.java,0,111,false
816,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/BidiMap.java,0,155,false
817,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/OpenJPACriteriaBuilder.java,0,116,true
818,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/DomainObject.java,0,127,false
819,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedConfiguration.java,0,179,false
